id,Season,Decade
3619,2004,1996/2005
3620,2004,1996/2005
3621,2004,1996/2005
3622,2004,1996/2005
3623,2004,1996/2005
3624,2004,1996/2005
3625,2004,1996/2005
3626,2004,1996/2005
3627,2004,1996/2005
3628,2004,1996/2005
3629,2004,1996/2005
3630,2004,1996/2005
3631,2004,1996/2005
3632,2004,1996/2005
3633,2004,1996/2005
3634,2004,1996/2005
3635,2004,1996/2005
3636,2004,1996/2005
3637,2004,1996/2005
3638,2004,1996/2005
3639,2004,1996/2005
3640,2004,1996/2005
3641,2004,1996/2005
3642,2004,1996/2005
3643,2004,1996/2005
3644,2004,1996/2005
3645,2004,1996/2005
3646,2004,1996/2005
3647,2004,1996/2005
3648,2004,1996/2005
3649,2004,1996/2005
3650,2004,1996/2005
3651,2004,1996/2005
3652,2004,1996/2005
3653,2004,1996/2005
3654,2004,1996/2005
3655,2004,1996/2005
3656,2004,1996/2005
3657,2004,1996/2005
3658,2004,1996/2005
3659,2004,1996/2005
3660,2004,1996/2005
3661,2004,1996/2005
3662,2004,1996/2005
3663,2004,1996/2005
3664,2004,1996/2005
3665,2004,1996/2005
3666,2004,1996/2005
3667,2004,1996/2005
3668,2004,1996/2005
3669,2004,1996/2005
3670,2004,1996/2005
3671,2004,1996/2005
3672,2004,1996/2005
3673,2004,1996/2005
3674,2004,1996/2005
3675,2004,1996/2005
3676,2004,1996/2005
3677,2004,1996/2005
3678,2004,1996/2005
3679,2004,1996/2005
3680,2004,1996/2005
3681,2004,1996/2005
3682,2004,1996/2005
3683,2004,1996/2005
3684,2004,1996/2005
3685,2004,1996/2005
3686,2004,1996/2005
3687,2004,1996/2005
3688,2004,1996/2005
3689,2004,1996/2005
3690,2004,1996/2005
3691,2004,1996/2005
3692,2004,1996/2005
3693,2004,1996/2005
3694,2004,1996/2005
3695,2004,1996/2005
3696,2004,1996/2005
3697,2004,1996/2005
3698,2004,1996/2005
3699,2004,1996/2005
3700,2004,1996/2005
3701,2004,1996/2005
3702,2004,1996/2005
3703,2004,1996/2005
3704,2004,1996/2005
3705,2004,1996/2005
3706,2004,1996/2005
3707,2004,1996/2005
3708,2004,1996/2005
3709,2004,1996/2005
3710,2004,1996/2005
3711,2004,1996/2005
3712,2004,1996/2005
3713,2004,1996/2005
3714,2004,1996/2005
3715,2004,1996/2005
3716,2004,1996/2005
3717,2004,1996/2005
3718,2004,1996/2005
3719,2004,1996/2005
3720,2004,1996/2005
3721,2004,1996/2005
3722,2004,1996/2005
3723,2004,1996/2005
3724,2004,1996/2005
3725,2004,1996/2005
3726,2004,1996/2005
3727,2004,1996/2005
3728,2004,1996/2005
3729,2004,1996/2005
3730,2004,1996/2005
3731,2004,1996/2005
3732,2004,1996/2005
3733,2004,1996/2005
3734,2004,1996/2005
3735,2004,1996/2005
3736,2004,1996/2005
3737,2004,1996/2005
3738,2004,1996/2005
3739,2004,1996/2005
3740,2004,1996/2005
3741,2004,1996/2005
3742,2004,1996/2005
3743,2004,1996/2005
3744,2004,1996/2005
3745,2004,1996/2005
3746,2004,1996/2005
3747,2004,1996/2005
3748,2004,1996/2005
3749,2004,1996/2005
3750,2004,1996/2005
3751,2004,1996/2005
3752,2004,1996/2005
3753,2004,1996/2005
3754,2004,1996/2005
3755,2004,1996/2005
3756,2004,1996/2005
3757,2004,1996/2005
3758,2004,1996/2005
3759,2004,1996/2005
3760,2004,1996/2005
3761,2004,1996/2005
3762,2004,1996/2005
3763,2004,1996/2005
3764,2004,1996/2005
3765,2004,1996/2005
3766,2004,1996/2005
3767,2004,1996/2005
3768,2004,1996/2005
3769,2004,1996/2005
3770,2004,1996/2005
3771,2004,1996/2005
3772,2004,1996/2005
3773,2004,1996/2005
3774,2004,1996/2005
3775,2004,1996/2005
3776,2004,1996/2005
3777,2004,1996/2005
3778,2004,1996/2005
3779,2004,1996/2005
3780,2004,1996/2005
3781,2004,1996/2005
3782,2004,1996/2005
3783,2004,1996/2005
3784,2004,1996/2005
3785,2004,1996/2005
3786,2004,1996/2005
3787,2004,1996/2005
3788,2004,1996/2005
3789,2004,1996/2005
3790,2004,1996/2005
3791,2004,1996/2005
3792,2004,1996/2005
3793,2004,1996/2005
3794,2004,1996/2005
3795,2004,1996/2005
3796,2004,1996/2005
3797,2004,1996/2005
3798,2004,1996/2005
3799,2004,1996/2005
3800,2004,1996/2005
3801,2004,1996/2005
3802,2004,1996/2005
3803,2004,1996/2005
3804,2004,1996/2005
3805,2004,1996/2005
3806,2004,1996/2005
3807,2004,1996/2005
3808,2004,1996/2005
3809,2004,1996/2005
3810,2004,1996/2005
3811,2004,1996/2005
3812,2004,1996/2005
3813,2004,1996/2005
3814,2004,1996/2005
3815,2004,1996/2005
3816,2004,1996/2005
3817,2004,1996/2005
3818,2004,1996/2005
3819,2004,1996/2005
3820,2004,1996/2005
3821,2004,1996/2005
3822,2004,1996/2005
3823,2004,1996/2005
3824,2004,1996/2005
3825,2004,1996/2005
3826,2004,1996/2005
3827,2004,1996/2005
3828,2004,1996/2005
3829,2004,1996/2005
3830,2004,1996/2005
3831,2004,1996/2005
3832,2004,1996/2005
3833,2004,1996/2005
3834,2004,1996/2005
3835,2004,1996/2005
3836,2004,1996/2005
3837,2004,1996/2005
3838,2004,1996/2005
3839,2004,1996/2005
3840,2004,1996/2005
3841,2004,1996/2005
3842,2004,1996/2005
3843,2004,1996/2005
3844,2004,1996/2005
3845,2004,1996/2005
3846,2004,1996/2005
3847,2004,1996/2005
3848,2004,1996/2005
3849,2004,1996/2005
3850,2004,1996/2005
3851,2004,1996/2005
3852,2004,1996/2005
3853,2004,1996/2005
3854,2004,1996/2005
3855,2004,1996/2005
3856,2004,1996/2005
3857,2004,1996/2005
3858,2004,1996/2005
3859,2004,1996/2005
3860,2004,1996/2005
3861,2004,1996/2005
3862,2004,1996/2005
3863,2004,1996/2005
3864,2004,1996/2005
3865,2004,1996/2005
3866,2004,1996/2005
3867,2004,1996/2005
3868,2004,1996/2005
3869,2004,1996/2005
3870,2004,1996/2005
3871,2004,1996/2005
3872,2004,1996/2005
3873,2004,1996/2005
3874,2004,1996/2005
3875,2004,1996/2005
3876,2004,1996/2005
3877,2004,1996/2005
3878,2004,1996/2005
3879,2004,1996/2005
3880,2004,1996/2005
3881,2004,1996/2005
3882,2004,1996/2005
3883,2004,1996/2005
3884,2004,1996/2005
3885,2004,1996/2005
3886,2004,1996/2005
3887,2004,1996/2005
3888,2004,1996/2005
3889,2004,1996/2005
3890,2004,1996/2005
3891,2004,1996/2005
3892,2004,1996/2005
3893,2004,1996/2005
3894,2004,1996/2005
3895,2004,1996/2005
3896,2004,1996/2005
3897,2004,1996/2005
3898,2004,1996/2005
3899,2004,1996/2005
3900,2004,1996/2005
3901,2004,1996/2005
3902,2004,1996/2005
3903,2004,1996/2005
3904,2004,1996/2005
3905,2004,1996/2005
3906,2004,1996/2005
3907,2004,1996/2005
3908,2004,1996/2005
3909,2004,1996/2005
3910,2004,1996/2005
3911,2004,1996/2005
3912,2004,1996/2005
3913,2004,1996/2005
3914,2004,1996/2005
3915,2004,1996/2005
3916,2004,1996/2005
3917,2004,1996/2005
3918,2004,1996/2005
3919,2004,1996/2005
3920,2004,1996/2005
3921,2004,1996/2005
3922,2004,1996/2005
3923,2004,1996/2005
3924,2004,1996/2005
3925,2004,1996/2005
3926,2004,1996/2005
3927,2004,1996/2005
3928,2004,1996/2005
3929,2004,1996/2005
3930,2004,1996/2005
3931,2004,1996/2005
3932,2004,1996/2005
3933,2004,1996/2005
3934,2004,1996/2005
3935,2004,1996/2005
3936,2004,1996/2005
3937,2004,1996/2005
3938,2004,1996/2005
3939,2004,1996/2005
3940,2004,1996/2005
3941,2004,1996/2005
3942,2004,1996/2005
3943,2004,1996/2005
3944,2004,1996/2005
3945,2004,1996/2005
3946,2004,1996/2005
3947,2004,1996/2005
3948,2004,1996/2005
3949,2004,1996/2005
3950,2004,1996/2005
3951,2004,1996/2005
3952,2004,1996/2005
3953,2004,1996/2005
3954,2004,1996/2005
3955,2004,1996/2005
3956,2004,1996/2005
3957,2004,1996/2005
3958,2004,1996/2005
3959,2004,1996/2005
3960,2004,1996/2005
3961,2004,1996/2005
3962,2004,1996/2005
3963,2004,1996/2005
3964,2004,1996/2005
3965,2004,1996/2005
3966,2004,1996/2005
3967,2004,1996/2005
3968,2004,1996/2005
3969,2004,1996/2005
3970,2004,1996/2005
3971,2004,1996/2005
3972,2004,1996/2005
3973,2005,1996/2005
3974,2005,1996/2005
3975,2005,1996/2005
3976,2005,1996/2005
3977,2005,1996/2005
3978,2005,1996/2005
3979,2005,1996/2005
3980,2005,1996/2005
3981,2005,1996/2005
3982,2005,1996/2005
3983,2005,1996/2005
3984,2005,1996/2005
3985,2005,1996/2005
3986,2005,1996/2005
3987,2005,1996/2005
3988,2005,1996/2005
3989,2005,1996/2005
3990,2005,1996/2005
3991,2005,1996/2005
3992,2005,1996/2005
3993,2005,1996/2005
3994,2005,1996/2005
3995,2005,1996/2005
3996,2005,1996/2005
3997,2005,1996/2005
3998,2005,1996/2005
3999,2005,1996/2005
4000,2005,1996/2005
4001,2005,1996/2005
4002,2005,1996/2005
4003,2005,1996/2005
4004,2005,1996/2005
4005,2005,1996/2005
4006,2005,1996/2005
4007,2005,1996/2005
4008,2005,1996/2005
4009,2005,1996/2005
4010,2005,1996/2005
4011,2005,1996/2005
4012,2005,1996/2005
4013,2005,1996/2005
4014,2005,1996/2005
4015,2005,1996/2005
4016,2005,1996/2005
4017,2005,1996/2005
4018,2005,1996/2005
4019,2005,1996/2005
4020,2005,1996/2005
4021,2005,1996/2005
4022,2005,1996/2005
4023,2005,1996/2005
4024,2005,1996/2005
4025,2005,1996/2005
4026,2005,1996/2005
4027,2005,1996/2005
4028,2005,1996/2005
4029,2005,1996/2005
4030,2005,1996/2005
4031,2005,1996/2005
4032,2005,1996/2005
4033,2005,1996/2005
4034,2005,1996/2005
4035,2005,1996/2005
4036,2005,1996/2005
4037,2005,1996/2005
4038,2005,1996/2005
4039,2005,1996/2005
4040,2005,1996/2005
4041,2005,1996/2005
4042,2005,1996/2005
4043,2005,1996/2005
4044,2005,1996/2005
4045,2005,1996/2005
4046,2005,1996/2005
4047,2005,1996/2005
4048,2005,1996/2005
4049,2005,1996/2005
4050,2005,1996/2005
4051,2005,1996/2005
4052,2005,1996/2005
4053,2005,1996/2005
4054,2005,1996/2005
4055,2005,1996/2005
4056,2005,1996/2005
4057,2005,1996/2005
4058,2005,1996/2005
4059,2005,1996/2005
4060,2005,1996/2005
4061,2005,1996/2005
4062,2005,1996/2005
4063,2005,1996/2005
4064,2005,1996/2005
4065,2005,1996/2005
4066,2005,1996/2005
4067,2005,1996/2005
4068,2005,1996/2005
4069,2005,1996/2005
4070,2005,1996/2005
4071,2005,1996/2005
4072,2005,1996/2005
4073,2005,1996/2005
4074,2005,1996/2005
4075,2005,1996/2005
4076,2005,1996/2005
4077,2005,1996/2005
4078,2005,1996/2005
4079,2005,1996/2005
4080,2005,1996/2005
4081,2005,1996/2005
4082,2005,1996/2005
4083,2005,1996/2005
4084,2005,1996/2005
4085,2005,1996/2005
4086,2005,1996/2005
4087,2005,1996/2005
4088,2005,1996/2005
4089,2005,1996/2005
4090,2005,1996/2005
4091,2005,1996/2005
4092,2005,1996/2005
4093,2005,1996/2005
4094,2005,1996/2005
4095,2005,1996/2005
4096,2005,1996/2005
4097,2005,1996/2005
4098,2005,1996/2005
4099,2005,1996/2005
4100,2005,1996/2005
4101,2005,1996/2005
4102,2005,1996/2005
4103,2005,1996/2005
4104,2005,1996/2005
4105,2005,1996/2005
4106,2005,1996/2005
4107,2005,1996/2005
4108,2005,1996/2005
4109,2005,1996/2005
4110,2005,1996/2005
4111,2005,1996/2005
4112,2005,1996/2005
4113,2005,1996/2005
4114,2005,1996/2005
4115,2005,1996/2005
4116,2005,1996/2005
4117,2005,1996/2005
4118,2005,1996/2005
4119,2005,1996/2005
4120,2005,1996/2005
4121,2005,1996/2005
4122,2005,1996/2005
4123,2005,1996/2005
4124,2005,1996/2005
4125,2005,1996/2005
4126,2005,1996/2005
4127,2005,1996/2005
4128,2005,1996/2005
4129,2005,1996/2005
4130,2005,1996/2005
4131,2005,1996/2005
4132,2005,1996/2005
4133,2005,1996/2005
4134,2005,1996/2005
4135,2005,1996/2005
4136,2005,1996/2005
4137,2005,1996/2005
4138,2005,1996/2005
4139,2005,1996/2005
4140,2005,1996/2005
4141,2005,1996/2005
4142,2005,1996/2005
4143,2005,1996/2005
4144,2005,1996/2005
4145,2005,1996/2005
4146,2005,1996/2005
4147,2005,1996/2005
4148,2005,1996/2005
4149,2005,1996/2005
4150,2005,1996/2005
4151,2005,1996/2005
4152,2005,1996/2005
4153,2005,1996/2005
4154,2005,1996/2005
4155,2005,1996/2005
4156,2005,1996/2005
4157,2005,1996/2005
4158,2005,1996/2005
4159,2005,1996/2005
4160,2005,1996/2005
4161,2005,1996/2005
4162,2005,1996/2005
4163,2005,1996/2005
4164,2005,1996/2005
4165,2005,1996/2005
4166,2005,1996/2005
4167,2005,1996/2005
4168,2005,1996/2005
4169,2005,1996/2005
4170,2005,1996/2005
4171,2005,1996/2005
4172,2005,1996/2005
4173,2005,1996/2005
4174,2005,1996/2005
4175,2005,1996/2005
4176,2005,1996/2005
4177,2005,1996/2005
4178,2005,1996/2005
4179,2005,1996/2005
4180,2005,1996/2005
4181,2005,1996/2005
4182,2005,1996/2005
4183,2005,1996/2005
4184,2005,1996/2005
4185,2005,1996/2005
4186,2005,1996/2005
4187,2005,1996/2005
4188,2005,1996/2005
4189,2005,1996/2005
4190,2005,1996/2005
4191,2005,1996/2005
4192,2005,1996/2005
4193,2005,1996/2005
4194,2005,1996/2005
4195,2005,1996/2005
4196,2005,1996/2005
4197,2005,1996/2005
4198,2005,1996/2005
4199,2005,1996/2005
4200,2005,1996/2005
4201,2005,1996/2005
4202,2005,1996/2005
4203,2005,1996/2005
4204,2005,1996/2005
4205,2005,1996/2005
4206,2005,1996/2005
4207,2005,1996/2005
4208,2005,1996/2005
4209,2005,1996/2005
4210,2005,1996/2005
4211,2005,1996/2005
4212,2005,1996/2005
4213,2005,1996/2005
4214,2005,1996/2005
4215,2005,1996/2005
4216,2005,1996/2005
4217,2005,1996/2005
4218,2005,1996/2005
4219,2005,1996/2005
4220,2005,1996/2005
4221,2005,1996/2005
4222,2005,1996/2005
4223,2005,1996/2005
4224,2005,1996/2005
4225,2005,1996/2005
4226,2005,1996/2005
4227,2005,1996/2005
4228,2005,1996/2005
4229,2005,1996/2005
4230,2005,1996/2005
4231,2005,1996/2005
4232,2005,1996/2005
4233,2005,1996/2005
4234,2005,1996/2005
4235,2005,1996/2005
4236,2005,1996/2005
4237,2005,1996/2005
4238,2005,1996/2005
4239,2005,1996/2005
4240,2005,1996/2005
4241,2005,1996/2005
4242,2005,1996/2005
4243,2005,1996/2005
4244,2005,1996/2005
4245,2005,1996/2005
4246,2005,1996/2005
4247,2005,1996/2005
4248,2005,1996/2005
4249,2005,1996/2005
4250,2005,1996/2005
4251,2005,1996/2005
4252,2005,1996/2005
4253,2005,1996/2005
4254,2005,1996/2005
4255,2005,1996/2005
4256,2005,1996/2005
4257,2005,1996/2005
4258,2005,1996/2005
4259,2005,1996/2005
4260,2005,1996/2005
4261,2005,1996/2005
4262,2005,1996/2005
4263,2005,1996/2005
4264,2005,1996/2005
4265,2005,1996/2005
4266,2005,1996/2005
4267,2005,1996/2005
4268,2005,1996/2005
4269,2005,1996/2005
4270,2005,1996/2005
4271,2005,1996/2005
4272,2005,1996/2005
4273,2005,1996/2005
4274,2005,1996/2005
4275,2005,1996/2005
4276,2005,1996/2005
4277,2005,1996/2005
4278,2005,1996/2005
4279,2005,1996/2005
4280,2005,1996/2005
4281,2005,1996/2005
4282,2005,1996/2005
4283,2005,1996/2005
4284,2005,1996/2005
4285,2005,1996/2005
4286,2005,1996/2005
4287,2005,1996/2005
4288,2005,1996/2005
4289,2005,1996/2005
4290,2005,1996/2005
4291,2005,1996/2005
4292,2005,1996/2005
4293,2005,1996/2005
4294,2005,1996/2005
4295,2005,1996/2005
4296,2005,1996/2005
4297,2005,1996/2005
4298,2005,1996/2005
4299,2005,1996/2005
4300,2005,1996/2005
4301,2005,1996/2005
4302,2005,1996/2005
4303,2005,1996/2005
4304,2005,1996/2005
4305,2005,1996/2005
4306,2005,1996/2005
4307,2005,1996/2005
4308,2005,1996/2005
4309,2005,1996/2005
4310,2005,1996/2005
4311,2005,1996/2005
4312,2005,1996/2005
4313,2005,1996/2005
4314,2005,1996/2005
4315,2005,1996/2005
4316,2005,1996/2005
4317,2005,1996/2005
4318,2005,1996/2005
4319,2005,1996/2005
4320,2005,1996/2005
4321,2005,1996/2005
4322,2005,1996/2005
4323,2005,1996/2005
4324,2005,1996/2005
4325,2005,1996/2005
4326,2005,1996/2005
4327,2005,1996/2005
4328,2005,1996/2005
4329,2005,1996/2005
4330,2005,1996/2005
4331,2005,1996/2005
4332,2005,1996/2005
4333,2005,1996/2005
4334,2005,1996/2005
4335,2005,1996/2005
4336,2005,1996/2005
4337,2005,1996/2005
4338,2005,1996/2005
4339,2005,1996/2005
4340,2005,1996/2005
4341,2005,1996/2005
4342,2005,1996/2005
4343,2005,1996/2005
4344,2005,1996/2005
4345,2005,1996/2005
4346,2005,1996/2005
4347,2005,1996/2005
4348,2005,1996/2005
4349,2005,1996/2005
4350,2005,1996/2005
4351,2005,1996/2005
4352,2005,1996/2005
4353,2005,1996/2005
4354,2005,1996/2005
4355,2005,1996/2005
4356,2005,1996/2005
4357,2005,1996/2005
4358,2005,1996/2005
4359,2005,1996/2005
4360,2005,1996/2005
4361,2005,1996/2005
4362,2005,1996/2005
4363,2005,1996/2005
4364,2005,1996/2005
4365,2005,1996/2005
4366,2005,1996/2005
4367,2005,1996/2005
4368,2005,1996/2005
4369,2005,1996/2005
4370,2005,1996/2005
4371,2005,1996/2005
4372,2005,1996/2005
4373,2005,1996/2005
4374,2005,1996/2005
4375,2005,1996/2005
4376,2005,1996/2005
4377,2005,1996/2005
4378,2005,1996/2005
4379,2005,1996/2005
4380,2005,1996/2005
4381,2005,1996/2005
4382,2005,1996/2005
4383,2005,1996/2005
4384,2005,1996/2005
4385,2005,1996/2005
4386,2005,1996/2005
4387,2005,1996/2005
4388,2005,1996/2005
4389,2005,1996/2005
4390,2005,1996/2005
4391,2005,1996/2005
4392,2005,1996/2005
4393,2005,1996/2005
4394,2005,1996/2005
4395,2005,1996/2005
4396,2005,1996/2005
4397,2005,1996/2005
4398,2005,1996/2005
4399,2005,1996/2005
4400,2005,1996/2005
4401,2005,1996/2005
4402,2005,1996/2005
4403,2005,1996/2005
4404,2005,1996/2005
4405,2005,1996/2005
4406,2005,1996/2005
4407,2005,1996/2005
4408,2005,1996/2005
4409,2005,1996/2005
4410,2005,1996/2005
4411,2005,1996/2005
4412,2005,1996/2005
4413,2005,1996/2005
4414,2005,1996/2005
4415,2005,1996/2005
4416,2005,1996/2005
4417,2005,1996/2005
4418,2005,1996/2005
4419,2005,1996/2005
4420,2005,1996/2005
4421,2005,1996/2005
4422,2005,1996/2005
4423,2005,1996/2005
4424,2005,1996/2005
4425,2005,1996/2005
4426,2005,1996/2005
4427,2005,1996/2005
4428,2005,1996/2005
4429,2005,1996/2005
4430,2005,1996/2005
4431,2006,2006/2015
4432,2006,2006/2015
4433,2006,2006/2015
4434,2006,2006/2015
4435,2006,2006/2015
4436,2006,2006/2015
4437,2006,2006/2015
4438,2006,2006/2015
4439,2006,2006/2015
4440,2006,2006/2015
4441,2006,2006/2015
4442,2006,2006/2015
4443,2006,2006/2015
4444,2006,2006/2015
4445,2006,2006/2015
4446,2006,2006/2015
4447,2006,2006/2015
4448,2006,2006/2015
4449,2006,2006/2015
4450,2006,2006/2015
4451,2006,2006/2015
4452,2006,2006/2015
4453,2006,2006/2015
4454,2006,2006/2015
4455,2006,2006/2015
4456,2006,2006/2015
4457,2006,2006/2015
4458,2006,2006/2015
4459,2006,2006/2015
4460,2006,2006/2015
4461,2006,2006/2015
4462,2006,2006/2015
4463,2006,2006/2015
4464,2006,2006/2015
4465,2006,2006/2015
4466,2006,2006/2015
4467,2006,2006/2015
4468,2006,2006/2015
4469,2006,2006/2015
4470,2006,2006/2015
4471,2006,2006/2015
4472,2006,2006/2015
4473,2006,2006/2015
4474,2006,2006/2015
4475,2006,2006/2015
4476,2006,2006/2015
4477,2006,2006/2015
4478,2006,2006/2015
4479,2006,2006/2015
4480,2006,2006/2015
4481,2006,2006/2015
4482,2006,2006/2015
4483,2006,2006/2015
4484,2006,2006/2015
4485,2006,2006/2015
4486,2006,2006/2015
4487,2006,2006/2015
4488,2006,2006/2015
4489,2006,2006/2015
4490,2006,2006/2015
4491,2006,2006/2015
4492,2006,2006/2015
4493,2006,2006/2015
4494,2006,2006/2015
4495,2006,2006/2015
4496,2006,2006/2015
4497,2006,2006/2015
4498,2006,2006/2015
4499,2006,2006/2015
4500,2006,2006/2015
4501,2006,2006/2015
4502,2006,2006/2015
4503,2006,2006/2015
4504,2006,2006/2015
4505,2006,2006/2015
4506,2006,2006/2015
4507,2006,2006/2015
4508,2006,2006/2015
4509,2006,2006/2015
4510,2006,2006/2015
4511,2006,2006/2015
4512,2006,2006/2015
4513,2006,2006/2015
4514,2006,2006/2015
4515,2006,2006/2015
4516,2006,2006/2015
4517,2006,2006/2015
4518,2006,2006/2015
4519,2006,2006/2015
4520,2006,2006/2015
4521,2006,2006/2015
4522,2006,2006/2015
4523,2006,2006/2015
4524,2006,2006/2015
4525,2006,2006/2015
4526,2006,2006/2015
4527,2006,2006/2015
4528,2006,2006/2015
4529,2006,2006/2015
4530,2006,2006/2015
4531,2006,2006/2015
4532,2006,2006/2015
4533,2006,2006/2015
4534,2006,2006/2015
4535,2006,2006/2015
4536,2006,2006/2015
4537,2006,2006/2015
4538,2006,2006/2015
4539,2006,2006/2015
4540,2006,2006/2015
4541,2006,2006/2015
4542,2006,2006/2015
4543,2006,2006/2015
4544,2006,2006/2015
4545,2006,2006/2015
4546,2006,2006/2015
4547,2006,2006/2015
4548,2006,2006/2015
4549,2006,2006/2015
4550,2006,2006/2015
4551,2006,2006/2015
4552,2006,2006/2015
4553,2006,2006/2015
4554,2006,2006/2015
4555,2006,2006/2015
4556,2006,2006/2015
4557,2006,2006/2015
4558,2006,2006/2015
4559,2006,2006/2015
4560,2006,2006/2015
4561,2006,2006/2015
4562,2006,2006/2015
4563,2006,2006/2015
4564,2006,2006/2015
4565,2006,2006/2015
4566,2006,2006/2015
4567,2006,2006/2015
4568,2006,2006/2015
4569,2006,2006/2015
4570,2006,2006/2015
4571,2006,2006/2015
4572,2006,2006/2015
4573,2006,2006/2015
4574,2006,2006/2015
4575,2006,2006/2015
4576,2006,2006/2015
4577,2006,2006/2015
4578,2006,2006/2015
4579,2006,2006/2015
4580,2006,2006/2015
4581,2006,2006/2015
4582,2006,2006/2015
4583,2006,2006/2015
4584,2006,2006/2015
4585,2006,2006/2015
4586,2006,2006/2015
4587,2006,2006/2015
4588,2006,2006/2015
4589,2006,2006/2015
4590,2006,2006/2015
4591,2006,2006/2015
4592,2006,2006/2015
4593,2006,2006/2015
4594,2006,2006/2015
4595,2006,2006/2015
4596,2006,2006/2015
4597,2006,2006/2015
4598,2006,2006/2015
4599,2006,2006/2015
4600,2006,2006/2015
4601,2006,2006/2015
4602,2006,2006/2015
4603,2006,2006/2015
4604,2006,2006/2015
4605,2006,2006/2015
4606,2006,2006/2015
4607,2006,2006/2015
4608,2006,2006/2015
4609,2006,2006/2015
4610,2006,2006/2015
4611,2006,2006/2015
4612,2006,2006/2015
4613,2006,2006/2015
4614,2006,2006/2015
4615,2006,2006/2015
4616,2006,2006/2015
4617,2006,2006/2015
4618,2006,2006/2015
4619,2006,2006/2015
4620,2006,2006/2015
4621,2006,2006/2015
4622,2006,2006/2015
4623,2006,2006/2015
4624,2006,2006/2015
4625,2006,2006/2015
4626,2006,2006/2015
4627,2006,2006/2015
4628,2006,2006/2015
4629,2006,2006/2015
4630,2006,2006/2015
4631,2006,2006/2015
4632,2006,2006/2015
4633,2006,2006/2015
4634,2006,2006/2015
4635,2006,2006/2015
4636,2006,2006/2015
4637,2006,2006/2015
4638,2006,2006/2015
4639,2006,2006/2015
4640,2006,2006/2015
4641,2006,2006/2015
4642,2006,2006/2015
4643,2006,2006/2015
4644,2006,2006/2015
4645,2006,2006/2015
4646,2006,2006/2015
4647,2006,2006/2015
4648,2006,2006/2015
4649,2006,2006/2015
4650,2006,2006/2015
4651,2006,2006/2015
4652,2006,2006/2015
4653,2006,2006/2015
4654,2006,2006/2015
4655,2006,2006/2015
4656,2006,2006/2015
4657,2006,2006/2015
4658,2006,2006/2015
4659,2006,2006/2015
4660,2006,2006/2015
4661,2006,2006/2015
4662,2006,2006/2015
4663,2006,2006/2015
4664,2006,2006/2015
4665,2006,2006/2015
4666,2006,2006/2015
4667,2006,2006/2015
4668,2006,2006/2015
4669,2006,2006/2015
4670,2006,2006/2015
4671,2006,2006/2015
4672,2006,2006/2015
4673,2006,2006/2015
4674,2006,2006/2015
4675,2006,2006/2015
4676,2006,2006/2015
4677,2006,2006/2015
4678,2006,2006/2015
4679,2006,2006/2015
4680,2006,2006/2015
4681,2006,2006/2015
4682,2006,2006/2015
4683,2006,2006/2015
4684,2006,2006/2015
4685,2006,2006/2015
4686,2006,2006/2015
4687,2006,2006/2015
4688,2006,2006/2015
4689,2006,2006/2015
4690,2006,2006/2015
4691,2006,2006/2015
4692,2006,2006/2015
4693,2006,2006/2015
4694,2006,2006/2015
4695,2006,2006/2015
4696,2006,2006/2015
4697,2006,2006/2015
4698,2006,2006/2015
4699,2006,2006/2015
4700,2006,2006/2015
4701,2006,2006/2015
4702,2006,2006/2015
4703,2006,2006/2015
